URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
https://atozdeals.co/route.php?k=6a22b88412d82ac0671e70ca1ed484c175c1c158,73,atozdeals.co,12,0,co,14.1889905,1,0.0059772,0.034290145,2,0,0,0,0,33,0.452,27,0.37,1,1,0,3,0.068,1,2,82,0,0,0,1.639344262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.paytr.com,20,www.paytr.com,13,0,com,100,1,0.5229071,0.058916904,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,307,6217,1,paytr,100,100,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,3,2,3,8,0,8,1
http://www.omwowxisb.ga,22,www.omwowxisb.ga,16,0,ga,51.4957265,1,0.0002256,0.046187165,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,20,210,1,omwowxisb,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://cpanel.arabi-onlinee.com,31,cpanel.arabi-onlinee.com,24,0,com,58.69444444,0.4,0.5229071,0.067629293,3,1,0,0,0,21,0.677,0,0,0,0,0,3,0.097,0,9,50,1,cpanelarabi-onlinee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.bestplay.co,22,www.bestplay.co,15,0,co,100,1,0.0059772,0.050974254,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,691,10833,1,bestplay,100,100,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,30,13,19,110,4,121,1
https://www.commitbiz.com,24,www.commitbiz.com,17,0,com,100,1,0.5229071,0.06210767,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2286,4097,1,mmitbiz,77.77777778,77.77777778,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,129,4,8,375,33,18,1
https://sercureoolineed.ddns.net/att-ups-2.html,47,sercureoolineed.ddns.net,24,0,net,33.66206443,0.8,0.0384199,0.057777969,3,1,0,0,0,32,0.681,1,0.021,0,0,0,6,0.128,1,55,7976,1,sercureoolineedddnsatt-ups-2html,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,10,1,0,3,0
http://www.cp58481.tw1.ru,24,www.cp58481.tw1.ru,18,0,ru,50.73529412,0.727272727,0.0180132,0.021238266,2,2,0,0,0,5,0.208,6,0.25,0,0,0,2,0.083,0,9,57,1,cp58481tw1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.pl.reduslim.health,29,www.pl.reduslim.health,22,0,health,100,0.818181818,0.0000557,0.053187608,6,2,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,853,282,1,plreduslim,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,42,2,12,0,0,22,1
http://www.mywire.org,20,www.mywire.org,14,0,org,91.63636364,1,0.0799628,0.058197518,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,2,180,1,mywire,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.houstonjewelry.com,29,www.houstonjewelry.com,22,0,com,100,1,0.5229071,0.057382475,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,377,1333,1,houstonjewelry,100,100,1,0,1,0,0,1,0,5,0,1,1,1,0,0,1,0,1,40,4,18,14,0,32,1
https://www.greenandsave.com,27,www.greenandsave.com,20,0,com,100,1,0.5229071,0.064933189,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,764,2820,1,greenandsave,100,100,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,39,4,5,128,1,11,1
https://www.perstorp.com,23,www.perstorp.com,16,0,com,100,1,0.5229071,0.065193714,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,2435,27013,1,perstorp,100,100,0,1,1,1,0,1,0,2,0,1,0,1,0,0,0,0,1,12,1,4,263,27,314,1
https://www.webbie.org.uk,24,www.webbie.org.uk,17,0,uk,100,0.7,0.028555,0.052344924,2,2,0,0,0,10,0.417,0,0,0,0,0,2,0.083,1,281,688,1,webbieorg,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,0,3,1
https://www.funstampersjourney.com,33,www.funstampersjourney.com,26,0,com,100,1,0.5229071,0.056412744,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,499,11570,1,funstampersjourney,100,100,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,25,15,14,56,0,63,1
https://www.hss.edu,18,www.hss.edu,11,0,edu,100,1,0.0115013,0.050951676,3,1,0,0,0,5,0.278,0,0,0,0,0,1,0.056,1,1907,845,1,hss,100,100,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27,7,1,25,0,17,1
https://www.zelao.ru,19,www.zelao.ru,12,0,ru,100,1,0.0180132,0.06389002,2,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,12133,505,1,zelao,100,100,1,0,1,0,0,0,0,13,0,1,0,1,0,1,0,0,1,507,18,42,685,3,39,1
https://www.gyft.com,19,www.gyft.com,12,0,com,100,1,0.5229071,0.047806755,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,534,9381,1,gyft,100,100,1,1,1,0,0,1,0,2,0,1,0,0,0,1,1,0,1,23,4,10,41,6,60,1
https://www.walteromalley.com,28,www.walteromalley.com,21,0,com,100,1,0.5229071,0.063445226,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,437,315,1,walteromalley,100,100,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15,10,17,13,11,10,1
http://login-clienti-webs-it.66-29-145-227.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,118,login-clienti-webs-it.66-29-145-227.cprapid.com,47,0,com,11.84475982,0.255813953,0.5229071,0.040483658,3,2,0,0,0,69,0.585,27,0.229,1,1,0,13,0.127,0,11,126,1,login-clienti-webs-it66-29-145-227cprapidcheckclientphp?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://fleek.ipfs.io/ipfs/qmcmxtb1ffzhrmcvapgkzkn6bqywegqvzlhcmscuilysnj/,73,fleek.ipfs.io,13,0,io,12.61323292,0.6,0.0129268,0.037654027,2,1,0,0,0,59,0.808,2,0.027,0,0,0,4,0.055,1,9,82,1,fleekipfsipfsqmcmxtb1ffzhrmcvapgkzkn6bqywegqvzlhcmscuilysnj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.darking02.tk,22,www.darking02.tk,16,0,tk,61.43162393,1,0.000386,0.039763457,2,1,0,0,0,8,0.364,2,0.091,0,0,0,1,0.045,0,2,31,0,0,11.11111111,11.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.imarketingonly.com,29,www.imarketingonly.com,22,0,com,100,1,0.5229071,0.060619295,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1261,25036,1,imarketingonly,100,100,1,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,1,38,40,73,149,11,151,1
https://www.news.miami.edu,25,www.news.miami.edu,18,0,edu,100,0.6,0.0115013,0.060437976,3,2,0,0,0,11,0.44,0,0,0,0,0,2,0.08,1,7721,6968,1,newsmiami,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,67,9,20,11,6,354,1
http://www.s-corp-compare.com,28,www.s-corp-compare.com,22,0,com,65.6920078,0.571428571,0.5229071,0.070582524,3,1,0,0,0,14,0.5,0,0,0,0,0,3,0.107,0,3,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.red.cl,17,www.red.cl,10,0,cl,100,1,0.0012193,0.063654578,2,1,0,0,0,4,0.235,0,0,0,0,0,1,0.059,1,2187,2359,1,red,100,100,1,1,1,0,0,1,0,15,0,1,1,0,0,0,0,0,0,163,8,22,82,0,259,1
https://www.charteredaccountantsanz.com,38,www.charteredaccountantsanz.com,31,0,com,100,1,0.5229071,0.064388178,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,4300,425,1,charteredacuntantsanz,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,2,20,281,0,28,1
http://www.coinkub.com,21,www.coinkub.com,15,0,com,82.92011019,1,0.5229071,0.060212485,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.hlde1.online,22,www.hlde1.online,16,0,online,72.97008547,1,0.0008457,0.051234226,6,1,0,0,0,9,0.409,1,0.045,0,0,0,1,0.045,0,9,75,1,hlde1,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.risk.net,19,www.risk.net,12,0,net,100,1,0.0384199,0.05734818,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,2485,36376,1,risk,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,50,5,12,286,4,56,1
https://landing.email/31617,26,landing.email,13,0,email,55.12465374,1,0.0000338,0.044156583,5,0,0,0,0,12,0.462,4,0.154,0,0,0,2,0.077,1,35,2485,1,landing3161,0,91.66666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0
http://www.kratosleloks.space,28,www.kratosleloks.space,22,0,space,49.44252211,1,0.0003175,0.059803421,5,1,0,0,0,16,0.571,0,0,0,0,0,1,0.036,0,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.radroutenplaner.thueringen.de,40,www.radroutenplaner.thueringen.de,33,0,de,100,0.615384615,0.0326503,0.058447485,2,2,0,0,0,26,0.65,0,0,0,0,0,2,0.05,1,331,430,1,raroutenplanerthueringen,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,5,3,2,44,0,47,1
https://www.lcnp.org,19,www.lcnp.org,12,0,org,100,1,0.0799628,0.060453729,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1843,15162,1,lcnp,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,28,2,14,71,0,44,1
http://www.altero.gr,19,www.altero.gr,13,0,gr,81.2345679,1,0.0016589,0.065961886,2,1,0,0,0,7,0.368,0,0,0,0,0,1,0.053,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.newnaturalhairstyles.com,35,www.newnaturalhairstyles.com,28,0,com,100,1,0.5229071,0.0585786,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,571,16488,1,newnaturalhairstyles,100,100,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,11,16,11,98,0,99,1
https://www.openingdoors.eu,26,www.openingdoors.eu,19,0,eu,100,1,0.0056158,0.066595426,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,895,4696,1,opningdoors,0,0,0,0,1,0,0,0,0,4,0,1,1,1,0,0,0,0,0,27,25,24,101,0,102,1
https://www.rcrwireless.com,26,www.rcrwireless.com,19,0,com,100,1,0.5229071,0.064745707,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,5161,12664,1,rcrwireless,100,100,0,1,1,0,0,1,0,7,1,1,1,0,1,0,0,0,1,63,9,19,192,5,229,1
https://www.footmercato.net,26,www.footmercato.net,19,0,net,100,1,0.0384199,0.072834446,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,5731,2755,1,footmercato,100,100,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,168,1,25,304,0,308,1
http://www.luacoffee.com,23,www.luacoffee.com,17,0,com,84.95350803,1,0.5229071,0.065024882,3,1,0,0,0,11,0.478,0,0,0,0,0,1,0.043,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.chelydra.org,23,www.chelydra.org,16,0,org,100,1,0.0799628,0.058090494,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1624,1045,1,chelydra,100,100,0,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,1,50,1,12,8,0,19,1
https://www.kingofglorypreschoolaz.com,37,www.kingofglorypreschoolaz.com,30,0,com,100,1,0.5229071,0.057065495,3,1,0,0,0,24,0.649,0,0,0,0,0,1,0.027,1,718,4692,1,kingofglorypreschoolaz,100,100,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,14,3,6,0,0,3,1
https://www.accordhk.com,23,www.accordhk.com,16,0,com,100,1,0.5229071,0.063682694,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,525,3601,1,acrdhk,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,11,15,33,47,1,59,1
http://www.oinstaller.com,25,www.oinstaller.com,18,0,com,74.44444444,1,0.5229071,0.068442603,3,1,0,0,0,13,0.52,0,0,0,0,0,1,0.04,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.snackworks.com,25,www.snackworks.com,18,0,com,100,1,0.5229071,0.05880715,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,795,1125,1,snackworks,100,100,0,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,43,12,18,97,8,20,1
https://www.karensilverdesign.com,32,www.karensilverdesign.com,25,0,com,100,1,0.5229071,0.059508946,3,1,0,0,0,19,0.594,0,0,0,0,0,1,0.031,1,2008,1186,1,karensilverdesign,100,100,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,58,1,9,126,1,48,1
https://www.melroseplc.net,25,www.melroseplc.net,18,0,net,100,1,0.0384199,0.065963711,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1123,338,1,melroseplc,100,100,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,13,5,13,141,0,0,1
https://www.coniferkingdom.com,29,www.coniferkingdom.com,22,0,com,100,1,0.5229071,0.062312447,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1476,9655,1,niferkingdom,85.71428571,85.71428571,1,1,1,0,0,0,0,3,1,1,1,1,0,0,1,1,1,192,14,10,194,0,198,1
https://www.aciia.org,20,www.aciia.org,13,0,org,100,1,0.0799628,0.075271747,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,873,705,1,aciia,100,100,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,13,82,0,4,1
http://www.hendersonlandworks.co.nz/onedrive45doc/office.html,61,www.hendersonlandworks.co.nz,28,0,nz,30.77333333,0.904761905,0.0019933,0.055971826,2,2,0,0,0,43,0.705,2,0.033,0,0,0,5,0.082,0,35,70,1,hendersonlandworkscoonedrive45docofficehtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
http://www.blackgeeksofdragoncon.com/wp-content/uploads/2022/10/starten/,72,www.blackgeeksofdragoncon.com,29,0,com,42.46357013,1,0.5229071,0.053345289,3,1,0,0,0,47,0.653,6,0.083,0,0,0,8,0.111,0,3,98,0,0,0,1.960784314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.musiccityloft.com,28,www.musiccityloft.com,21,0,com,100,1,0.5229071,0.05868731,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,5887,9381,1,musiccityloft,100,100,0,1,1,0,0,1,0,14,0,1,1,1,0,0,1,0,1,31,24,32,78,3,50,1
https://tmus.gsm1900.workspace.techdhillon.com/gsmlite,54,tmus.gsm1900.workspace.techdhillon.com,38,0,com,26.17544142,0.470588235,0.5229071,0.051447145,3,3,0,0,0,37,0.685,4,0.074,0,0,0,5,0.093,1,15,155,1,tmusgsm1900workspacetechdhillongsmlite,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.shift4shop.com,25,www.shift4shop.com,18,0,com,100,0.6,0.5229071,0.049628707,3,1,0,0,0,11,0.44,1,0.04,0,0,0,1,0.04,1,920,2441,1,shift4shop,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,1,1,0,1,48,6,9,62,1,62,1
https://www.scottdmiller.com,27,www.scottdmiller.com,20,0,com,100,1,0.5229071,0.064906471,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,490,8047,1,sttdmiller,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,21,8,11,178,2,171,1
https://www.gearcraft.us,23,www.gearcraft.us,16,0,us,100,1,0.0045585,0.05795383,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1310,1746,1,gearcraft,100,100,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,58,21,52,4,2,211,1
https://authantconsole.web.app/,30,authantconsole.web.app,22,0,app,50.88034495,0.833333333,0.001502,0.058214757,3,1,0,0,0,20,0.667,0,0,0,0,0,2,0.067,1,108,8125,1,authantconsoleweb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
http://www.ajltgqww.ru,21,www.ajltgqww.ru,15,0,ru,47.6584022,1,0.0180132,0.033194952,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://zimbra-mail-b54d8.firebaseapp.com/,41,zimbra-mail-b54d8.firebaseapp.com,33,0,com,33.12807217,0.482758621,0.5229071,0.049955992,3,1,0,0,0,26,0.634,3,0.073,0,0,0,4,0.098,1,108,8125,1,zimbra-mail-b54d8firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
http://www.thelistingagents.com,30,www.thelistingagents.com,24,0,com,75.69047619,1,0.5229071,0.059840407,3,1,0,0,0,18,0.6,0,0,0,0,0,1,0.033,0,30,115,1,thelistingagents,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
https://dev-tokeninactivo.pantheonsite.io/,42,dev-tokeninactivo.pantheonsite.io,33,0,io,66.11570248,0.466666667,0.0129268,0.062652665,2,1,0,0,0,30,0.714,0,0,0,0,0,4,0.095,1,141,161,1,dev-tokeninactivopantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
http://www.tvbildirim.com,24,www.tvbildirim.com,18,0,com,69.23076923,1,0.5229071,0.054222102,3,1,0,0,0,12,0.5,0,0,0,0,0,1,0.042,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://bafybeifyr2bamw5zn6li5dow2rpczznkrre3tkjvmt4gjkdxjy4ljuv5di.ipfs.dweb.link/,82,bafybeifyr2bamw5zn6li5dow2rpczznkrre3tkjvmt4gjkdxjy4ljuv5di.ipfs.dweb.link,74,0,link,12.33893353,0.173913043,0.0003306,0.032942382,4,2,0,0,0,62,0.756,9,0.11,0,0,0,3,0.037,1,9,91,1,bafybeifyr2bamw5zn6li5dow2rpczznkrre3tkjvmt4gjkdxjy4ljuv5diipfsdweb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://vivontek.com/sharepoint-3d7/,36,vivontek.com,12,0,com,40.30962179,1,0.5229071,0.053767399,3,0,0,0,0,22,0.611,2,0.056,0,0,0,4,0.111,1,5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.criteria.com.ar,26,www.criteria.com.ar,19,0,ar,100,0.75,0.0020445,0.072345822,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,1771,14123,1,critericom,0,0,0,1,0,0,0,1,0,4,0,1,1,1,0,0,0,0,1,23,27,48,84,9,90,1
http://www.fc.gcgvb.com,23,www.fc.gcgvb.com,16,0,com,58.01282051,0.75,0.5229071,0.048756122,3,2,0,0,0,10,0.435,0,0,0,0,0,2,0.087,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.dnata.florenceuniversal.com/,38,www.dnata.florenceuniversal.com,31,0,com,46.15587614,0.782608696,0.5229071,0.062785701,3,2,0,0,0,25,0.658,0,0,0,0,0,2,0.053,0,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.statuscrown.com,26,www.statuscrown.com,19,0,com,100,1,0.5229071,0.062746647,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,878,9458,1,statuscrown,100,100,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,6,5,8,46,14,51,1
http://ovjmbtwvrp.duckdns.org,28,ovjmbtwvrp.duckdns.org,22,0,org,44.9514912,0.611111111,0.0799628,0.043477704,3,1,0,0,0,19,0.679,0,0,0,0,0,2,0.071,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.myip-proxy.info,25,www.myip-proxy.info,19,0,info,52.88888889,0.6,0.0075051,0.042151712,4,1,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.coursadz.com,23,www.coursadz.com,16,0,com,100,1,0.5229071,0.061658445,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,247,299,1,ursadz,75,75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12,1,6,0,0,4,1
https://www.healthroid.com,25,www.healthroid.com,18,0,com,100,1,0.5229071,0.062482041,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,14540,17595,1,healthroid,100,100,0,1,1,0,0,0,0,6,1,1,1,1,1,0,0,0,1,97,21,21,186,11,211,1
https://www.runonflux.io,23,www.runonflux.io,16,0,io,100,1,0.0129268,0.046794192,2,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,1387,2844,1,runonflux,100,100,0,0,0,0,0,0,0,6,0,1,1,0,0,1,0,1,1,109,3,10,2,9,123,1
https://www.campaignasia.com,27,www.campaignasia.com,20,0,com,100,1,0.5229071,0.066341865,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2492,3829,1,campaignasia,100,100,0,1,1,0,0,1,0,2,0,1,1,0,0,1,0,0,1,69,4,26,192,11,61,1
https://www.themaparchive.com,28,www.themaparchive.com,21,0,com,100,1,0.5229071,0.061057879,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1565,9664,1,themaparchive,100,100,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,36,20,22,87,0,105,1
http://www.super-boost.ru,25,www.super-boost.ru,18,0,ru,78.7755102,0.545454545,0.0180132,0.058024871,2,1,0,0,0,12,0.48,0,0,0,0,0,2,0.08,0,9,77,1,super-boost,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.innovatorsunder35.com,32,www.innovatorsunder35.com,25,0,com,100,1,0.5229071,0.057722937,3,1,0,0,0,17,0.531,2,0.062,0,0,0,1,0.031,1,1196,591,1,innovatorsunder35,100,100,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,16,1,4,2,0,6,1
https://www.adamshistory.org,27,www.adamshistory.org,20,0,org,100,1,0.0799628,0.060775069,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,294,3644,1,adamshisty,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,7,10,16,22,0,9,1
https://www.ballerstatus.com,27,www.ballerstatus.com,20,0,com,100,1,0.5229071,0.060832736,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2794,9381,1,ballerstatus,100,100,0,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,29,18,18,130,0,139,1
https://www.match4healthcare.de,30,www.match4healthcare.de,23,0,de,100,0.6875,0.0326503,0.055809367,2,1,0,0,0,16,0.533,1,0.033,0,0,0,1,0.033,1,378,474,1,match4healthcare,100,100,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,31,2,3,31,0,26,1
http://inter-il.com,19,inter-il.com,12,0,com,100,0.75,0.5229071,0.067063275,3,0,0,0,0,10,0.526,0,0,0,0,0,2,0.105,0,9,71,1,inter-il,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.wunc.org,19,www.wunc.org,12,0,org,100,1,0.0799628,0.056271934,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,9148,9116,1,wunc,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,262,2,6,454,0,505,1
https://www.electrive.com,24,www.electrive.com,17,0,com,100,1,0.5229071,0.068263368,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2463,9381,1,electrive,100,100,1,1,1,0,0,1,0,4,0,1,1,1,0,0,0,0,1,49,5,10,241,14,256,1
https://www.audible.in,21,www.audible.in,14,0,in,100,1,0.0050842,0.053163009,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,137792,20750,1,audble,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,156,5,9,107,1,33,1
https://www.radicalhonesty.com,29,www.radicalhonesty.com,22,0,com,100,1,0.5229071,0.062940815,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,8933,15822,1,radicalhonesty,100,100,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,67,6,17,172,0,23,1
http://www.cimsjr.com,20,www.cimsjr.com,14,0,com,80,1,0.5229071,0.062053726,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,9,73,1,cimsjr,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
